x,y
-0.004637681159420315,-1.1876484560569907
0.02086956521739114,79.57244655581951
0.06492753623188408,212.58907363420428
0.08579710144927544,286.2232779097387
0.10666666666666658,350.356294536817
0.13449275362318835,397.8622327790973
0.17159420289855065,426.36579572446556
0.21333333333333337,431.11638954869363
0.23884057971014472,409.73871733966735
0.27826086956521734,438.2422802850357
0.34782608695652173,447.74346793349173
0.4475362318840579,457.2446555819479
0.5495652173913044,459.61995249406186
0.6214492753623189,461.99524940617584
0.7072463768115942,457.2446555819479
0.7489855072463767,438.2422802850357
0.7281159420289853,352.7315914489311
0.702608695652174,264.84560570071255
0.6655072463768115,153.20665083135395
0.6260869565217391,41.56769596199513
0.5797101449275361,-55.8194774346793
0.5356521739130433,-127.0783847980997
0.4869565217391305,-191.21140142517817
0.4359420289855074,-238.71733966745842
0.3733333333333331,-281.47268408551065
0.28289855072463777,-333.72921615201903
0.21101449275362327,-359.85748218527317
0.12985507246376804,-390.7363420427553
0.0417391304347825,-412.11401425178144
-0.05797101449275355,-426.36579572446556
-0.1855072463768117,-442.9928741092637
-0.31536231884057986,-454.8693586698337
-0.4359420289855073,-466.7458432304038
-0.5727536231884058,-471.4964370546319
-0.6956521739130436,-461.9952494061758
-0.7559420289855072,-445.36817102137763
-0.7142028985507246,-279.09738717339667
-0.6469565217391304,-98.5748218527317
-0.607536231884058,5.938242280285067
-0.5542028985507247,100.95011876484568
-0.47536231884057967,195.96199524940607
-0.37565217391304356,276.7220902612826
-0.2921739130434783,324.2280285035631
-0.1808695652173914,371.7339667458433
-0.06028985507246376,404.9881235154394
0.06260869565217386,421.6152019002375
0.14144927536231888,433.4916864608076
