x,y
-0.004637681159420315,0.0
0.03246376811594187,107.6555023923446
0.06956521739130439,255.98086124401902
0.07884057971014502,296.6507177033493
0.11826086956521731,330.1435406698563
0.18318840579710138,377.9904306220096
0.257391304347826,411.4832535885166
0.35942028985507246,428.22966507177034
0.4197101449275362,440.1913875598086
0.3826086956521737,330.1435406698563
0.35246376811594193,222.48803827751192
0.3107246376811592,102.87081339712927
0.27594202898550724,0.0
0.2295652173913041,-93.30143540669866
0.1901449275362318,-155.50239234449765
0.1599999999999998,-205.74162679425837
0.113623188405797,-253.5885167464115
0.0417391304347825,-308.6124401913875
-0.016231884057971047,-349.2822966507177
-0.09043478260869575,-387.5598086124402
-0.21797101449275358,-421.05263157894734
-0.3547826086956522,-442.58373205741634
-0.4197101449275363,-437.799043062201
-0.401159420289855,-354.066985645933
-0.37565217391304356,-270.334928229665
-0.3478260869565218,-181.8181818181818
-0.31072463768115954,-52.63157894736838
-0.24347826086956526,83.73205741626793
-0.20173913043478253,157.89473684210532
-0.13449275362318835,232.05741626794259
-0.08115942028985512,284.688995215311
-0.025507246376811676,322.9665071770336
0.055652173913043446,373.2057416267943
0.14144927536231888,404.3062200956937
0.20405797101449274,423.444976076555
0.2597101449275361,433.0143540669857
0.3339130434782609,440.1913875598086
