time,athermal_stress_avg,dislocation_density,dislocation_velocity_avg,gibbs_energy_avg,mean_free_path_avg,plastic_strain_yy,strain_yy,stress_yy,tau_eff_avg,temperature_avg
0,0,0,0,0,0,0,0,0,0,0
0.0001,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,6.3999795197542e-06,2.7525149745453,0.81122533630512,500
0.00025,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,1.5999871999903e-05,6.8812544063244,2.0280536060844,500
0.000475,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,3.0399537923981e-05,13.074289237459,3.8532741081063,500
0.0008125,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,5.1998648028054e-05,22.363674276123,6.591055581296,500
0.00131875,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,8.439643845618e-05,36.297375629416,10.697616915521,500
0.002078125,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,0.00013299115606687,57.197081244803,16.857209460255,500
0.0032171875,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,0.00020587880477074,88.544735389036,26.096037045609,500
0.00492578125,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,0.00031520031668447,135.56193242724,39.953015831744,500
0.007488671875,40.09284612933,4510071.9771849,3.6533133156591e-06,1.4540817493351e-19,0.00024250107826137,3.6689312679129e-09,0.00047916017607047,206.07662568113,60.735182052382,500
0.0113330078125,40.103994991737,4514943.771684,0.00016467286977709,1.2546534283525e-19,0.00024243366325307,2.519946626502e-07,0.00072504955984397,311.73002583829,91.871497697783,500
0.01709951171875,40.725320305318,4790605.7327284,0.0058531507919323,1.0508725895502e-19,0.00023873497725836,1.4287236166206e-05,0.0010937702700807,464.70055858803,136.84353572126,500
0.022866015625,45.443286716265,7150302.7745377,0.033194587853985,9.4826482272126e-20,0.00021394927874902,0.00013238590779166,0.0014623550754893,575.75162541857,168.74261977202,500
0.02863251953125,54.526926370211,13019756.149693,0.042016280135083,9.3419331657606e-20,0.00017830747236546,0.00040141830139036,0.0018308040762176,624.96503780243,181.81416335306,500
0.037282275390625,68.625526818963,25587223.770224,0.027336026004351,9.5983610036005e-20,0.00014167553777151,0.00090798251556358,0.002383223037593,653.87209634605,188.69307966394,500
0.050256909179687,86.253144065692,47216758.947338,0.01540140123371,9.9389885261341e-20,0.00011272120596004,0.0016822569101808,0.0032112792934996,686.55573732947,197.05447045114,500
0.065881909179688,103.22392650143,74251844.880728,0.0098969419265338,1.0200171712432e-19,9.4189000035711e-05,0.0026103476635789,0.0042075753779155,723.55213594522,207.16816831134,500
0.081506909179688,116.58786877024,99829680.739326,0.0074638433940144,1.0366154226706e-19,8.3392539202254e-05,0.0035424651394018,0.0052028798456127,756.12378426053,216.28537487239,500
0.097131909179688,127.07756751917,122553391.76789,0.0061714447914835,1.0477703899735e-19,7.6508848939551e-05,0.0044827396680468,0.0061971946685447,783.32232195418,223.96922392657,500
0.11275690917969,135.262273115,141900743.853,0.0054027712132639,1.0555595891985e-19,7.1879306720383e-05,0.0054317832818399,0.0071905218127887,805.344965546,230.2175836051,500
0.12838190917969,141.60738112321,157874876.97968,0.0049117355374952,1.0611314254862e-19,6.8658556777276e-05,0.0063887644589466,0.0081828632385688,822.8273710721,235.18909732943,500
