time,athermal_stress_avg,dislocation_density,dislocation_velocity_avg,gibbs_energy_avg,mean_free_path_avg,plastic_strain_yy,strain_yy,stress_yy,tau_eff_avg,temperature_avg
0,0,0,0,0,0,0,0,0,0,0
0.0001,40.248418152695,4510000,0,1.8584921853857e-19,0.00024250207482261,0,6.3999979518409e-07,0.27674459047311,0.081538070765025,300
0.00025,40.248418152695,4510000,0,1.8584921853857e-19,0.00024250207482261,0,1.59999871994e-06,0.69186111707284,0.20384508889339,300
0.000475,40.248418152695,4510000,0,1.8584921853857e-19,0.00024250207482261,0,3.039995379118e-06,1.3145352609119,0.3873053591331,300
0.0008125,40.248418152695,4510000,0,1.8584921853857e-19,0.00024250207482261,0,5.1999864799561e-06,2.2485450227472,0.66249518644556,300
0.00131875,40.248418152695,4510000,0,1.8584921853857e-19,0.00024250207482261,0,8.4399643832452e-06,3.6495563942084,1.0752786267596,300
0.002078125,40.248418152695,4510000,0,1.8584921853857e-19,0.00024250207482261,0,1.329991155547e-05,5.751059876308,1.6944531225862,300
0.0032171875,40.248418152695,4510000,0,1.8584921853857e-19,0.00024250207482261,0,2.0589788027979e-05,8.9033000930477,2.6232077162251,300
0.00492578125,40.248418152695,4510000,0,1.8584921853857e-19,0.00024250207482261,0,3.1524503094901e-05,13.631617331684,4.0163269119822,300
0.007488671875,40.248418152695,4510000,0,1.8584921853857e-19,0.00024250207482261,0,4.7926351505441e-05,20.723996246987,6.1059771430696,300
0.0113330078125,40.248418152695,4510000,0,1.8584921853857e-19,0.00024250207482261,0,7.2528619707647e-05,31.362346504702,9.2403882257392,300
0.01709951171875,40.248418152695,4510000,0,1.8584921853857e-19,0.00024250207482261,0,0.00010943088712656,47.319381152051,13.941860261689,300
0.025749267578125,40.248418152695,4510000,0,1.8584921853857e-19,0.00024250207482261,0,0.00016478173492247,71.253829027907,20.993743012539,300
0.038723901367188,40.248418152695,4510000,0,1.8584921853857e-19,0.00024250207482261,0,0.00024780226214845,107.15301685671,31.570835274483,300
0.058185852050781,40.248418152695,4510000,2.231195131326e-15,1.7075154117724e-19,0.00024250207482261,0,0.00037232012972329,160.99621040682,47.434827200638,300
0.087378778076172,40.248418152695,4510000,1.3934266094139e-12,1.5014173465281e-19,0.00024250207482261,0,0.00055906785977782,241.74842990076,71.227111311302,300
0.13116816711426,40.248418152695,4510000,3.6678785102596e-10,1.3023251871655e-19,0.00024250207482261,0,0.00083912406478824,362.84848362467,106.90720655464,300
0.19685225067139,40.248575748603,4510068.5804895,1.3388016687102e-07,1.08235959674e-19,0.00024250112529001,3.4446998538263e-09,0.0012590613133769,544.43359097229,160.40817834413,300
0.29537837600708,40.413141196203,4581966.5350927,9.2102379384342e-05,8.3278785100881e-20,0.00024151364188621,3.6142669051432e-06,0.0018886365355614,815.22049126741,240.16190580286,300
0.44316756401062,55.372402416466,13492493.932148,0.0025760175993768,7.040265506491e-20,0.00017626695762534,0.00044431590727666,0.0028322561869364,1044.2792610814,304.86871112066,300
0.59095675201416,76.97437098306,34650361.865928,0.0019093532115897,7.1563488608212e-20,0.00012679967092559,0.0012678205998794,0.0037749862606741,1112.4070745718,321.72183025474,300
0.7387459400177,95.927240536561,61282022.982208,0.0011581200895492,7.3500119108872e-20,0.0001017471664541,0.0021372721277456,0.0047168284324542,1157.0293987479,332.87171836049,300
0.8949959400177,112.61808210689,90980193.386453,0.0007943171927936,7.4959581811911e-20,8.6667475841867e-05,0.0030612315219494,0.0057116264193624,1198.4281638908,343.77967167469,300
1.0512459400177,126.41720985961,119949629.05778,0.00061191818279474,7.5968757434787e-20,7.7207248294716e-05,0.0039904974646256,0.0067054357679491,1234.6885284249,353.6285122535,300
1.2074959400177,137.79290907409,146837585.79574,0.00050742383729992,7.6692800611049e-20,7.083328870797e-05,0.0049267837304169,0.0076982584412945,1265.6996609851,362.1942117551,300
1.3637459400177,147.13088774326,170939522.55136,0.00044181239272304,7.7228021408932e-20,6.6337701485144e-05,0.0058703771085563,0.0086900963966379,1291.7701515711,369.46791128984,300
1.5199959400177,154.76051165839,191991007.06516,0.00039798172118577,7.763179137748e-20,6.3067282511324e-05,0.0068207845821345,0.0096809515854003,1313.4213286505,375.54747231998,300
1.6762459400177,160.96653169418,210015846.54406,0.00036740077349127,7.7940721642047e-20,6.0635740906067e-05,0.0077771799342368,0.010670825953208,1331.2371236496,380.57169991681,300
1.8324959400177,165.994325793,225211525.18254,0.00034537809874173,7.8179530588879e-20,5.8799147884898e-05,0.0087386331423121,0.011659721439915,1345.7908030123,384.68842513133,300
1.9887459400177,170.05341193706,237866625.18923,0.00032913667431294,7.836559664706e-20,5.7395642928757e-05,0.0097042279602091,0.012647639979626,1357.6104369574,388.03915475466,300
2.1449959400177,173.32079528728,248304701.23951,0.00031693637509679,7.8511496391e-20,5.6313640230988e-05,0.010673120566581,0.013634583500719,1367.1642156071,390.75201023872,300
2.3012459400177,175.94448520829,256848663.53729,0.00030763661929959,7.8626524953283e-20,5.5473889385061e-05,0.011644565173575,0.014620553925869,1374.8565890182,392.93907208586,300
2.4574959400177,178.04711171621,263800116.80876,0.00030046231253717,7.8717660603849e-20,5.4818776987035e-05,0.012617920725065,0.015605553172069,1381.0303973445,394.69611795323,300
2.6137459400177,179.72947584198,269428991.70886,0.00029487113463256,7.8790204370252e-20,5.4305643883019e-05,0.013592647061808,0.016589583150653,1385.9721388943,396.10362435242,300
2.7699959400177,181.07388609737,273969851.61505,0.00029047448494351,7.8848220328053e-20,5.3902443476072e-05,0.01456829574354,0.017572645767316,1389.9186060859,397.22836322054,300
2.9262459400177,182.14718292462,277622242.11379,0.0002869884800163,7.889484623705e-20,5.3584824940147e-05,0.015544498632674,0.018554742922143,1393.0638441411,398.12520770461,300
3.0824959400177,183.00340312341,280553270.90739,0.00028420243632221,7.8932518253826e-20,5.3334116982373e-05,0.016520956123128,0.019535876509622,1395.5658076379,398.83892064621,300
3.2387459400177,183.68607498219,282901233.68832,0.00028195797432046,7.8963136211992e-20,5.313589999298e-05,0.017497426025367,0.020516048418671,1397.5524014302,399.40580895044,300
3.3949959400177,184.23016081881,284779553.96733,0.00028013478343972,7.898818695779e-20,5.2978974056022e-05,0.018473713604764,0.021495260532662,1399.126773911,399.85519018148,300
3.5512459400177,184.66367857098,286280614.36901,0.00027864069273591,7.9008837456876e-20,5.2854600243463e-05,0.019449662951044,0.022473514729436,1400.371843143,400.21065624614,300
