time,athermal_stress_avg,dislocation_density,dislocation_velocity_avg,gibbs_energy_avg,mean_free_path_avg,plastic_strain_yy,strain_yy,stress_yy,tau_eff_avg,temperature_avg
0,0,0,0,0,0,0,0,0,0,0
0.0001,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,6.3999998024449e-08,0.027525238028706,0.0081122786867266,500
0.00025,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,1.5999998732502e-07,0.068813091512006,0.020280695821548,500
0.000475,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,3.0399995396117e-07,0.13074486522662,0.038533318985604,500
0.0008125,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,5.1999986503077e-07,0.22364251136754,0.06591224796202,500
0.00131875,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,8.4399964407018e-07,0.36298894792913,0.10698062848969,500
0.002078125,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,1.3299991157847e-06,0.57200852939116,0.16858317019336,500
0.0032171875,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,2.0589978804419e-06,0.88553773652552,0.26098691727995,500
0.00492578125,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,3.1524950310156e-06,1.3558311759389,0.3995923906117,500
0.007488671875,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,4.7927385148913e-06,2.0612704996029,0.60750026919367,500
0.0113330078125,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,7.2530986962812e-06,3.119427605288,0.91936134140636,500
0.01709951171875,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,1.0943627618273e-05,4.7066590340789,1.387151272011,500
0.025749267578125,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,1.6479395463773e-05,7.087488740475,2.0888352979766,500
0.038723901367188,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,2.4782989773157e-05,10.658713868399,3.1413521170342,500
0.058185852050781,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,3.723825195663e-05,16.015495959058,4.7201109587355,500
0.087378778076172,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,5.5920854356371e-05,24.050543994766,7.0882123515601,500
0.13116816711426,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,8.3944103506743e-05,36.102834581615,10.640281486493,500
0.19685225067139,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,0.00012597750479001,54.180637191134,15.968198550428,500
0.29537837600708,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,0.0001890242939522,81.295916331257,23.959654244726,500
0.44316756401062,40.09268136795,4510000,0,1.7356369756428e-19,0.00024250207482261,0,0.00028358702476265,121.96562970825,35.945893080514,500
0.66485134601593,40.096723888595,4511766.1698404,1.0359993461477e-06,1.5133588220079e-19,0.00024247762595126,9.0026588700148e-08,0.00042541435452322,182.92704071932,53.911801631138,500
0.9973770190239,40.376705358684,4634930.8059161,4.6880383704063e-05,1.3230737458229e-19,0.00024079622967154,6.3631646489605e-06,0.00063811763356133,271.90019607844,80.083965730922,500
1.3299026920319,42.47782575514,5612145.4211481,0.00030563245681549,1.2202480984438e-19,0.00022888550070747,5.5675741639024e-05,0.00085077567953831,343.57582659636,100.84719178794,500
1.6624283650398,47.314273494711,8216493.7885406,0.00053649860822431,1.1885804047096e-19,0.00020548890850066,0.00018127154916757,0.0010633885116884,384.21527341473,112.07733509642,500
1.9949540380478,53.297264827077,12123034.447101,0.00050729964162046,1.1917445497207e-19,0.00018242133904009,0.00035455419952363,0.0012759561492336,404.89828884391,117.40781297218,500
2.4937425475597,62.00260568891,19159795.337763,0.00035891888386871,1.2112370181177e-19,0.00015680886809356,0.00064077647825912,0.0015947228837067,423.79482446492,122.16035869065,500
3.2419253118277,73.431157265532,30832009.331465,0.00022899061314382,1.2363642601525e-19,0.00013240372042309,0.0010742968481469,0.0020726824626411,448.26686220932,128.663395063,500
4.3641994582295,87.873527981757,49534956.941972,0.00014425860453034,1.2619584221323e-19,0.00011064263197613,0.0017228146788415,0.002789193496792,482.9452236399,138.2855154123,500
5.4864736046314,99.98101101449,68614807.215479,0.00010549616605712,1.2791433678713e-19,9.7244049827827e-05,0.0023739995770881,0.0035051915107937,514.7905939913,147.26805032656,500
6.6087477510333,110.18380986777,87101155.533577,8.4293613646492e-05,1.2913867373853e-19,8.8239446690013e-05,0.0030308374231755,0.0042206772387625,543.09026525109,155.29924955078,500
7.7310218974352,118.78587181753,104398387.33859,7.1296140364346e-05,1.3004807367958e-19,8.1849451186123e-05,0.0036942231781834,0.0049356514132399,567.75640872665,162.31785028369,500
8.8532960438371,126.02719236804,120173088.82122,6.2711782017901e-05,1.307421249622e-19,7.7146512861578e-05,0.004364075190276,0.0056501147651974,588.98992425991,168.3676403821,500
9.975570190239,132.10879327637,134278572.4767,5.6742240681115e-05,1.3128165747366e-19,7.3595089136798e-05,0.0050398911952256,0.006364068024041,607.10663027992,173.53314084945,500
11.097844336641,137.20330151891,146696949.09788,5.2433278483547e-05,1.3170661470317e-19,7.0862423201891e-05,0.0057210035027607,0.0070775119176154,622.45878938665,177.91235227623,500
12.220118483043,141.4601582582,157494583.0091,4.9234878714925e-05,1.3204461916067e-19,6.8730012299175e-05,0.0064067029651467,0.0077904471722086,635.39740542495,181.60421497573,500
13.342392629445,145.00873923322,166788671.69095,4.6809302904692e-05,1.3231550502782e-19,6.7048085986684e-05,0.007096301460577,0.0085028745125561,646.25337006339,184.7025175113,500
14.464666775846,147.96064452132,174723002.88073,4.4938539104726e-05,1.32533918572e-19,6.5710435693114e-05,0.0077891627735392,0.009214794661846,655.32838372193,187.29300180045,500
15.586940922248,150.41164961213,181451071.75601,4.3476068682528e-05,1.3271090784747e-19,6.4639663496821e-05,0.0084847161291931,0.0099262083417227,662.8913763056,189.452204489,500
16.70921506865,152.44349758218,187124901.38386,4.2320111388338e-05,1.3285494499351e-19,6.3778111701278e-05,0.0091824599018856,0.010637116272291,669.17813845158,191.24728655839,500
17.831489215052,154.12558293767,191888124.88457,4.1398001444252e-05,1.3297261119879e-19,6.3082054462441e-05,0.0098819597798024,0.011347519172123,674.39281237199,192.73642597403,500
18.953763361454,155.51652810179,195872134.36427,4.0656660294271e-05,1.3306907135303e-19,6.2517846402576e-05,0.010582843947263,0.012057417758257,678.71039718439,193.96951488875,500
20.076037507856,156.66563930706,199194349.48625,4.0056567747229e-05,1.3314841222566e-19,6.205929047322e-05,0.011284796852468,0.012766812746209,682.27972761729,194.98899923434,500
