x,y
0.0,0.8595988538681099
0.0008188331627430928,63.610315186246396
0.0016376663254861856,172.77936962750715
0.0026202661207778886,263.8968481375358
0.0026202661207778886,303.4383954154728
0.003930399181166837,364.4699140401146
0.004585465711361311,429.7994269340975
0.007697031729785055,491.6905444126075
0.022599795291709312,533.8108882521491
0.03455475946775845,540.6876790830946
0.04569089048106449,537.2492836676219
0.058955987717502566,533.8108882521491
0.07271238485158649,533.8108882521491
0.09416581371545549,533.8108882521491
0.11512794268167863,527.7936962750716
0.12839303991811668,530.3724928366763
0.14493346980552713,527.7936962750716
