x,y
65.50218340611389,0.013586956521739205
283.84279475982527,0.5842391304347819
513.1004366812231,0.9239130434782602
1048.0349344978167,1.182065217391305
1506.5502183406115,1.4809782608695636
2019.6506550218337,1.752717391304348
2532.7510917030568,1.9429347826086958
3024.017467248909,2.038043478260869
3515.2838427947595,2.33695652173913
4017.4672489082964,2.499999999999999
4486.899563318778,2.6630434782608687
5000.0,2.8125
5502.183406113537,2.934782608695652
6015.283842794759,3.1114130434782608
6528.384279475981,3.3559782608695654
7041.484716157205,3.6141304347826084
7543.668122270742,3.9538043478260865
8024.017467248907,4.334239130434782
8515.283842794757,4.796195652173912
9006.55021834061,5.3125
