x,y
0.0005524861878453055,-1.5503875968993786
0.001104972375690611,62.01550387596889
0.002209944751381222,111.62790697674409
0.003314917127071833,186.04651162790697
0.003314917127071833,255.81395348837202
0.004972375690607723,311.62790697674416
0.0066298342541436395,353.4883720930232
0.011049723756906084,382.94573643410854
0.022099447513812143,390.6976744186047
0.040331491712707175,392.24806201550393
0.05966850828729281,390.6976744186047
0.08342541436464088,389.14728682170545
0.09999999999999998,384.49612403100775
0.11546961325966848,384.49612403100775
0.13756906077348066,379.8449612403101
0.16132596685082873,381.3953488372093
0.17900552486187846,379.8449612403101
0.19558011049723756,378.29457364341084
0.21436464088397794,375.1937984496124
0.23370165745856358,375.1937984496124
0.24972375690607737,372.09302325581393
0.269060773480663,372.09302325581393
0.2900552486187845,364.3410852713178
0.31160220994475135,351.93798449612393
0.3320441988950276,345.736434108527
0.3497237569060774,327.1317829457364
