x,y
-0.0005517241379310362,3.0947775628626792
0.002206896551724145,170.21276595744675
0.0033103448275862172,346.6150870406189
0.0033103448275862172,410.05802707930366
0.004965517241379299,501.3539651837524
0.005517241379310336,536.9439071566732
0.008827586206896554,569.4390715667312
0.01434482758620689,618.9555125725338
0.021517241379310333,659.1876208897486
0.03310344827586207,694.7775628626692
0.04524137931034484,713.3462282398453
0.06124137931034481,739.651837524178
0.07558620689655175,750.4835589941973
0.08717241379310346,750.4835589941973
0.09489655172413797,750.4835589941973
0.10703448275862071,739.651837524178
0.11365517241379315,735.0096711798841
